,text,label
5868,Zimbabwe opposition leader Morgan Tsvangirai says his treason acquittal could help heal deep political divisions.,1
5869,Mustafa Shakur scored 23 and Ivan Radenovic 20 - both career highs - in No.10 Arizona #39;s 80-69 victory over San Diego on Tuesday in the first round of the Preseason NIT.,2
5870,"New Delhi, Sep 13.(PTI): Suzuki today announced an investment of over Rs 1,000 crore to set up a diesel engine manufacturing unit in the country and said the firm has formed a joint venture with Maruti for a new car plant besides it would enter the ",3
5871,"NEW YORK (CBS.MW) -- TD Waterhouse, the retail brokerage arm of Canada #39;s Toronto-Dominion Bank, agreed to pay \$2 million Tuesday to settle charges it made illegal cash payments to investment advisers in return for business.",3
5872,The New York attorney general #39;s investigation into abuses in the insurance industry escalated yesterday with a lawsuit accusing a California broker of fraudulent practices that led to higher ,3
5873,"Tokyo, Aug. 23 (Jiji Press)--NTT DoCoMo firmed on the Tokyo Stock Exchange Monday morning following a media report that it will start procuring mobile phone handsets made by Motorola Inc.",4
5874,"Search Engine Marketing Issues - Link Popularity\\For years, ""link popularity"" and ""Google PageRank"" have been the talk of the town in the search engine optimization community. However, the definition of link popularity and how it differs from PageRank (PR), as well as how much effect these actually have on search ...",4
5875,"US new home sales in July fell 6.4 percent to a 1.134 million annual rate, the year #39;s slowest pace and a sign housing may provide less fuel for the economy in coming months.",3
5876,"The chief executive of the US plane maker Boeing warned yesterday that America would not compromise over its demand for an end to subsidies for Airbus, in remarks that raised ",3
5877,AP - This presidential election has been described by many as one in which morality mattered most to voters. But that perception may be driven at least partially by how pollsters asked voters about their priority issues.,1
5878,"NEW DELHI, Aug 29: India tested its Agni II surface to surface missile on Sunday in overcast conditions, PTI said quoting defence sources.",1
5879,"Mayor Anthony A. Williams isn #39;t giving up on Major League Baseball in Washington, saying Thursday that District of Columbia officials are working hard behind the scenes to get an acceptable deal done by the Dec.",2
5880,"NEW YORK - A federal judge Tuesday granted Martha Stewart #39;s request to go to prison as soon as possible, ordering her to report by 2 pm Oct. 8. In an order signed Tuesday, US District Court Judge Miriam Cedarbaum ",3
5881,"When Chinese Premier Wen Jiabao visits Moscow on Thursday, all eyes will be on whether he can persuade his Russian counterpart Mikhail Fradkov to stick to an original agreement ",3
5882,The battle over home entertainment networking is heating up as a coalition proposes yet another standard for the IEEE #39;s consideration. ,4
5883,Reports of the death of the consumer economy appeared unfounded yesterday after official figures revealed a sharp rise in high street spending last month.,3
5884,Oil and gas exploration company Anadarko Petroleum Corp. said Thursday that it launched cash tender offers for about \$1 billion of its outstanding debt.,3
5885,"Mobile phone giants Vodafone and Nokia have teamed up to simplify software for cell phones written with the Java computer language that promises to bring cheaper, smarter handsets.",4
5886,AP - Could that ancient practice of bleeding patients really have done some good? A scientist says new research on how germs thrive in the body suggests it just may have  #151; for some people.,4
5887,"Reuters - About half of Brazil's\original Amazon rainforest has been occupied by man, deforested\or used for industry like logging and its destruction is worse\than government data shows, a leading environmental group said\on Tuesday.",4
5888,"OAKLAND, Calif. -- Gil Meche continue his amazing transformation last night in the Coliseum, limiting the A #39;s to two runs in 6 2/3 innings as the Mariners beat Oakland 7-2.",2
5889,Advertising agencies and communications professionals are using blogs to create discussion about ideas within their industries.,4
5890,"Hitachi Data Systems has unveiled its TagmaStore Universal Storage System, a series of three arrays based on a switched architecture that can scale to 332TB of internal storage and manage up to 32 petabytes of external storage.",4
5891,"p2pnet.net News:- Sasser worm author Sven Jaschan has been indicted in Germany with computer espionage. Sasser was written as a kind of anti-virus virus unleashed against the likes of Mydoom #39; and Bagle, Jaschan said.",4
5892, MUNICH (Reuters) - Sweden's Fredrik Jacobson made his bid  for a last-gasp Ryder Cup debut with a spectacular  seven-under-par 65 in the BMW International Open second round  on Friday.,2
5893,"Some of the earliest settlers of America may have come from Australia, southern Asia, and the Pacific, new research suggests. Traditional theories have held that the first Americans originated from northern Asia.",4
5894,"Vodafone is aiming for the iPod generation with its third-generation cell phones, putting music and video downloading at the heart of its sales push.",4
5895,"The risk of a volcanic explosion or related landslide on Mount St. Helens has prompted the mountain #39;s managers to keep climbers off the 8,363-foot peak and close some hiking trails while scientists assess the danger.",4
5896,Hundreds of carabinieri police are taking part in an operation to crush a wave of mafia killings in Naples.,1
5897,"Analysts say OPEC could cut of oil production quota on Fridays meeting if US oil prices keep sliding. LONDON - Oil prices rebounded Monday after falling sharply last week on receding supply worries, buoyed ",3
5898,Three Egyptian soldiers were mistakenly killed by IDF tank fire on the Egyptian Israeli border near Rafah close to midnight Wednesday when soldiers mistook the three for terrorists.,1
5899,"Vivisimo has launched Clusty, a meta search engine with an impressive array of tools that helps you quickly find relevant results from a variety of information sources.",4
5900,"Reuters - Intuit Inc. (INTU.O), maker of\the No. 1 U.S. tax presentation software TurboTax, on Wednesday\posted a wider quarterly loss after taking a goodwill\impairment charge during its seasonally weaker fourth quarter.",4
5901,"Lower rates, better choice. At SelectQuote, real licensed agents will find you the term life insurance coverage you need.",3
5902,"Henkel, the German soaps and adhesives group, has shed its 29 percent stake in Clorox, raising \$2.84 billion to pay for its purchase of US detergents and cosmetics maker Dial Corp.",3
5903,The NHL and the players #39; association will resume talks next week in an effort to end the 78-day lockout and save the season. After nearly three months of silence on and off the ice ,2
5904,"A rocket attack killed one Pakistani paramilitary soldier and wounded eight more, three of them seriously, in the western tribal region where troops are hunting al Qaeda-linked militants, officials said on Sunday.",1
5905,ATHENS - Russian Yelena Slesarenko deprived Hestrie Cloete of the high jump gold medal by soaring to the title with a display bordering on perfection.,2
5906,"Reuters - Online shoppers in the United\States spent  #36;23.2 billion during the holidays, excluding\travel, up 25 percent from the 2003 season, according to a new\survey from Goldman, Sachs   Co., Harris Interactive and",4
5907,"Jonathan Schwartz looks to an open-source future, while Scott McNealy shows off the upcoming ""Niagara"" chip.",4
5908,"Lacie today introduced a new series of external harddrives with SATA interface at the SMAU trade show in Milan, Italy. The drives are available in capacities up to 400 GByte.",4
5909,AFP - Southampton manager Steve Wigley breathed a sigh of relief after earning his first league victory at the 11th attempt in the 2-1 defeat of rivals Portsmouth.,1
