,text,label
9634, Vespa (Italian pronunciation: [ˈvɛspa]) is an Italian brand of scooter manufactured by Piaggio. The name means wasp in Italian.The Vespa has evolved from a single model motor scooter manufactured in 1946 by Piaggio & Co. S.p.A.,1
9635, The Secret World of Terijian is a children's tale depicting the story of two children protecting their forest from industrial development. It was originally a self-published in St Paul Minnesota zine and was later officially published by CrimethInc. NorthStar Collective in November 2007. An excerpt from the book previously ran in Rolling Thunder.,14
9636, Don't Tell Me the Truth About Love is a short story collection by British author Dan Rhodes first published in 2001 by Fourth Estate (HarperCollins). It was the first book written by the author while he was living on London Road Sheffield between 1996 and 1997 but was his second book published. It has since been translated into five languages.,14
9637, The Del Mar Union School District is a public school district based in Del Mar in San Diego County California. The district was founded in 1906. For many years the district was small serving approximately 1000 students in the City of Del Mar. However in the 1990s the district's boundaries were expanded to include the newly developed Carmel Valley subdivision in the City of San Diego.,2
9638, Sunset Hill also known as Mrs. Eugene D. Stocker Estate is a historic home complex located at Warren in Herkimer County New York. The contributing elements consist of the main house guest house equipment barn stable stone entrance gate swimming pool and garden. The main house was built in 1923 and is a two story gable roofed wood frame Colonial Revival style building sheathed in clapboard siding with a wood shingle roof.,7
9639, All Saints Catholic Church is a historic church on the east side of Jefferson Street between Park Alley and Red Row Alley in Taylorsville Kentucky.It was built in 1830 and added to the National Register in 1992.,7
9640, The Zubr-class (Project 1232.2 class NATO reporting name Pomornik) is a class of air-cushioned landing craft of Soviet design. This class of military hovercraft is as of 2012 the world’s largest hovercraft. It is designed to sealift landing assault units (such as marines or tanks) from equipped/non-equipped vessels to non-equipped shore as well as transport and plant mines.There are currently nine ships in active service in the world.,6
9641, The House at 15 Davis Avenue in Newton Massachusetts is a well-preserved modest Italianate house. It includes paired brackets in the eaves bracketed lintels above the doors and windows and paneled corner pilaster strips. This was probably one of the first houses built when Seth Davis (whose house stands on Eden Avenue) began to sell off some of his landholdings.The house was listed on the National Register of Historic Places in 1986.,7
9642, The Dewoitine D.520 was French fighter aircraft that entered service in early 1940 shortly after the beginning of World War II. Unlike the Morane-Saulnier M.S.406 which was at that time the most numerous fighter in the French Air Force the Dewoitine D.520 came close to being a match for the latest German types such as the Messerschmitt Bf 109. It was slower than the Bf 109E but superior in manoeuvrability.,6
9643, Bradley Brad Witt is a Democratic member of the Oregon House of Representatives for District 31 representing most of Columbia and parts of Clatsop and Multnomah counties since his appointment in January 2005.Witt was a candidate for the Democratic nomination for the special election in Oregon's 1st congressional district to replace David Wu who resigned from Congress before the end of his term due to allegations of sexual misconduct.,5
9644, Some Dudes Can Fight is 48.77 meter American silent film made in May 1898. The movie was produced and distributed by American Mutoscope Company the first company in the United States devoted entirely to film production and exhibition.,13
9645, The Journal of Physical Oceanography is a peer-reviewed scientific journal published by the American Meteorological Society. It was established in January 1971 and is available on the web since 1996. Online articles older than two years are available as open access. The editor-in-chief is Michael A. Spall (Woods Hole Oceanographic Institution).,14
9646, The Nanny Diaries is a 2007 American comedy-drama film based on the novel of the same name by Emma McLaughlin and Nicola Kraus. Written and directed by Shari Springer Berman and Robert Pulcini it stars Scarlett Johansson Chris Evans and Laura Linney; and was produced by Richard N. Gladstein.,13
9647, EP02 is a name for a Polish electric locomotive. It was made for passenger transport purposes.,6
9648, L'insegnante (internationally released as The School Teacher and Sexy Schoolteacher) is a 1975 commedia sexy all'italiana directed by Nando Cicero. The film had a great commercial success and generated an Insegnante film series that consists of six titles three of them starred by Edwige Fenech in the main role. L'insegnante represents the first role of weight for Alvaro Vitali that in a short time would became a star of the genre.,13
9649, Saphenista mediocris is a species of moth of the Tortricidae family. It is found in Mexico (Nuevo Leon).,10
9650, The Chillicothe Water and Power Company Pumping Station is a historic building on the northern side of Chillicothe Ohio United States. A Gothic Revival structure built in 1881 it was constructed to house the city's waterworks and power plant.,7
9651, Can We Get Together is a charity compilation album was the creative vision of University of Arizona law student Robert Current in a reaction to the 2011 Tucson shooting where Gabrielle Giffords was shot in the head but the benefit was to go to the other victims that didn't have insurance with proceeds to Homicide Survivors of Tucson AZ. The album featured local Tucson bands such as Seashell Radio.,12
9652, Hellmut Hattler (born 12 April 1952 in Ulm Germany) is a German jazz and bass player. Hattler took much of his influence from Jimi Hendrix. As a child he learned to play the violin and in the 1960s played the guitar. Joining Peter Wolbrandt's band marked the debut of his changeover to the bass.,3
9653, Božidar Đelić (Serbian Cyrillic: Божидар Ђелић pronounced [bɔ̌ʒidaːr dʑɛ̌ːlitɕ]) (born April 1 1965 in Belgrade Yugoslavia now Serbia) is a Serbian economist and politician. He was the Serbian Minister of finance in the first post-Milošević government of Zoran Đinđić in 2001-2003 and vice-president of the government from May 2007 to December 2011 from the list of Democratic Party.,5
9654, USS Tamalpais (AO-96) was a Escambia-class replenishment oiler acquired by the United States Navy for use during World War II. She had the dangerous but necessary task of providing fuel to vessels in combat and non-combat areas. She served in the Pacific Ocean Theatre of operations late in the war.Tamalpais was laid down at Sausalito California on 18 September 1944 under Maritime Commission contract (MC hull 1831) by the Marinship Corp.; launched on 29 October 1944 sponsored by Mrs. H. B.,6
9655, Founded in 1992 Tring Brewery continues the tradition of brewing in the Hertfordshire market town of Tring. In 2010 the brewery moved from their original premises to Dunsley Farm. The new site has allowed increased production and the addition of a brewery shop. During 2011 the brewery invested in new production equipment allowing it to continually develop and improve upon its range of beers.,1
9656, Scott Miller (December 24 1955 – May 18 2008) was an American painter based in Cleveland Ohio.,3
